album,uri,name,playcount,trackNumber,duration,artist,other artist
LAS QUE NO IBAN A SALIR,spotify:track:2CoMYp2uIKsT09nreEZnZn,BENDICIONES,106098884,7,155060,Bad Bunny,
LAS QUE NO IBAN A SALIR,spotify:track:6KFjMJJq8UZpfUyDgeH0Yl,CÓMO SE SIENTE - Remix,490174085,8,227120,Jhay Cortez,Bad Bunny
LAS QUE NO IBAN A SALIR,spotify:track:3XZeOzJ9tqnu58YP6cqApI,RONCA FREESTYLE,65068439,9,150060,Bad Bunny,
LAS QUE NO IBAN A SALIR,spotify:track:2DhNdoHxavs7Qtf5MnhZD0,EN CASITA,48284959,10,176440,Bad Bunny,Gabriela
MOTOMAMI,spotify:track:2FYGZDfsAnNsrm1gVbyKnG,SAOKO,112282183,1,137533,ROSALÍA,
MOTOMAMI,spotify:track:70AYiGbc4mWZGEqiipBBDb,CANDY,74471333,2,193480,ROSALÍA,
MOTOMAMI,spotify:track:6Y46tOTRhkBamosyuWa6YX,LA FAMA,264940541,3,188106,ROSALÍA,The Weeknd
MOTOMAMI,spotify:track:5tmrMIajDQRBcJQPaoAGdk,BULERÍAS,20799711,4,155880,ROSALÍA,
MOTOMAMI,spotify:track:6hH6QJ9ZAO0Z6m7PfvLoXW,CHICKEN TERIYAKI,60694572,5,122226,ROSALÍA,
MOTOMAMI,spotify:track:4kroNlz8BTfswE4M0i3YCh,HENTAI,35210979,6,162906,ROSALÍA,
MOTOMAMI,spotify:track:4kXxEhuatrvwrTQycA7s9B,BIZCOCHITO,108329750,7,109120,ROSALÍA,
MOTOMAMI,spotify:track:2MismgPSA3HxJUEV2pEl25,G3 N15,20989394,8,252120,ROSALÍA,
MOTOMAMI,spotify:track:6ygEPi8EtVkUO0Xarcgs63,MOTOMAMI,34700332,9,61346,ROSALÍA,
MOTOMAMI,spotify:track:4QlMiL1BPCBzLfn1XbSkpg,DIABLO,27008797,10,165520,ROSALÍA,
MOTOMAMI,spotify:track:6lKZ5I0yW3IpUFHEKJCWlx,DELIRIO DE GRANDEZA,19591752,11,155480,ROSALÍA,
MOTOMAMI,spotify:track:3BQPPsoxlhuSIEPlNRHHZt,CUUUUuuuuuute,18640082,12,150600,ROSALÍA,
MOTOMAMI,spotify:track:7MDfNYdpdohHjmFsYK44KU,COMO UN G,24559952,13,262200,ROSALÍA,
MOTOMAMI,spotify:track:1V32pCGXZMgcmXd5MUMDL1,Abcdefg,16398152,14,65960,ROSALÍA,
MOTOMAMI,spotify:track:5gCNf9wMVrYuM2fvfgLTlF,LA COMBI VERSACE,46725759,15,161266,ROSALÍA,Tokischa
MOTOMAMI,spotify:track:15pRGUlhmCxtewBs42ui1N,SAKURA,14802305,16,201613,ROSALÍA,
More life,spotify:track:05KOgYg8PGeJyyWBPi5ja8,Free Smoke,182464428,1,218673,Drake,
More life,spotify:track:6CfrYuD3YRDYdYvH9jNtXY,No Long Talk,122269457,2,149568,Drake,Giggs
More life,spotify:track:5mCPDVBb16L4XQwDdbRUpz,Passionfruit,1168866037,3,298940,Drake,
More life,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,Jorja Interlude,112315437,4,107673,Drake,
More life,spotify:track:7y6c07pgjZvtHI9kuMVqk1,Get It Together,222060048,5,250337,Drake,"Black Coffee,Jorja Smith"
More life,spotify:track:76gUmNLXGQVOsGhfcshkFP,Madiba Riddim,139722103,6,205162,Drake,
More life,spotify:track:2XlHu0HcujBCkWMdIAvrqt,Blem,219947246,7,216557,Drake,
More life,spotify:track:2fkeWbM6iqTw7oGHTYm2lw,4422,133599949,8,186293,Drake,Sampha
More life,spotify:track:6UjfByV1lDLW0SOVQA4NAi,Gyalchester,326575319,9,189229,Drake,
More life,spotify:track:2dfqS3MRtbLZSZA1IL8xY5,Skepta Interlude,80092177,10,143213,Drake,
More life,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,Portland,505274634,11,236614,Drake,"Quavo,Travis Scott"
More life,spotify:track:0xl1w2q4VLojeXp4JfazPL,Sacrifices,136343270,12,307593,Drake,"2 Chainz,Young Thug"
More life,spotify:track:6MbH1QiphMCPTqVEVC7UYi,Nothings Into Somethings,81700517,13,153724,Drake,
More life,spotify:track:6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,439062116,14,219692,Drake,
More life,spotify:track:2jTujnt0y344ai1rNOywgr,KMT,156831892,15,162637,Drake,Giggs
More life,spotify:track:2Na0z2gfN67Rzf0vp74Wi3,Lose You,75611315,16,305373,Drake,
More life,spotify:track:5f5r2N4Lp9WoULWPH9zp2W,Can't Have Everything,89442281,17,228437,Drake,
More life,spotify:track:28irpKCCK9nn9DZSik2zEx,Glow,73581329,18,206119,Drake,Kanye West
More life,spotify:track:5JUu0unA8VwhTZ9LkMWUVI,Since Way Back,73724127,19,368035,Drake,PARTYNEXTDOOR
More life,spotify:track:343YBumqHu19cGoGARUTsd,Fake Love,868042196,20,210937,Drake,
More life,spotify:track:7bJ4mu7MHa3rHiNyKjOoSl,Ice Melts,109631961,21,250770,Drake,Young Thug
More life,spotify:track:2KvHC9z14GSl4YpkNMX384,Do Not Disturb,311304530,22,283550,Drake,
=,spotify:track:2JiHR4gCDjXwYVRDmwdk95,Tides,45800518,1,195760,Ed Sheeran,
=,spotify:track:50nfwKoDiSYg8zOCREWAm5,Shivers,972469550,2,207853,Ed Sheeran,
=,spotify:track:5QYnNhTKsN3kE7OaqILA1U,First Times,71809736,3,185853,Ed Sheeran,
=,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Bad Habits,1286098518,4,230746,Ed Sheeran,
=,spotify:track:4btFHqumCO31GksfuBLLv3,Overpass Graffiti,227411800,5,236906,Ed Sheeran,
=,spotify:track:3NuLxTXowTRcguTh9RsPmM,The Joker And The Queen,39663960,6,185586,Ed Sheeran,
=,spotify:track:0YbI9lWxUBsCJLb6EBydkr,Leave Your Life,39161558,7,223866,Ed Sheeran,
=,spotify:track:5sv0WnUs74Orn6GoPmC5im,Collide,39875198,8,210213,Ed Sheeran,
=,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,2step,92763904,9,153626,Ed Sheeran,
=,spotify:track:0VuDtcT7H4CAljLZEH021x,Stop The Rain,36517676,10,203493,Ed Sheeran,
=,spotify:track:1i4F583d9v9RabcfOlKKVL,Love In Slow Motion,36163531,11,190933,Ed Sheeran,
=,spotify:track:0rt63HYAAIzUZo5O2D0uA6,Visiting Hours,158958844,12,215506,Ed Sheeran,
=,spotify:track:2Ldb2ytuC9AxhpAkVEJBI6,Sandman,28672954,13,259333,Ed Sheeran,
=,spotify:track:3BiiSLo0wyHAY7lpCEO6ge,Be Right Now,26634914,14,211080,Ed Sheeran,
If You're Reading This It's Too Late,spotify:track:1ID1QFSNNxi0hiZCNcwjUC,Legend,346798366,1,241853,Drake,
If You're Reading This It's Too Late,spotify:track:79XrkTOfV1AqySNjVlygpW,Energy,414094285,2,181933,Drake,
If You're Reading This It's Too Late,spotify:track:12d5QFwzh60IIHlsSnAvps,10 Bands,239454847,3,177733,Drake,
If You're Reading This It's Too Late,spotify:track:5InOp6q2vvx0fShv3bzFLZ,Know Yourself,360009361,4,275840,Drake,
If You're Reading This It's Too Late,spotify:track:2durxb17bXcmQJHSt8JAdO,No Tellin',135590946,5,310933,Drake,
If You're Reading This It's Too Late,spotify:track:4v7SAP4KD96BFLWiCd1vF0,Madonna,82262506,6,177840,Drake,
If You're Reading This It's Too Late,spotify:track:3a8tAZFJxlmBwOtrf5L1oC,6 God,157147200,7,180666,Drake,
If You're Reading This It's Too Late,spotify:track:2mmUoyPxzbxehpfm1TpTRK,Star67,101892587,8,294973,Drake,
If You're Reading This It's Too Late,spotify:track:1OHoBC4icbuNhpSxP400sv,Preach,128830360,9,236973,Drake,PARTYNEXTDOOR
If You're Reading This It's Too Late,spotify:track:6oLHyWvmk6bKrA91EIYZBp,Wednesday Night Interlude,72518511,10,212280,Drake,PARTYNEXTDOOR
If You're Reading This It's Too Late,spotify:track:63p3Slj0shAFP0Q7dQetj5,Used To,97833355,11,268480,Drake,Lil Wayne
If You're Reading This It's Too Late,spotify:track:4kdfjhj9xNkYU0R8xlDy8k,6 Man,106704229,12,167653,Drake,
If You're Reading This It's Too Late,spotify:track:4zLOwx1yRJXWkHKt1XzF1p,Now & Forever,93831547,13,281320,Drake,
If You're Reading This It's Too Late,spotify:track:6ImxYXeLDQPIv4qo7bMhSk,Company,98940593,14,252640,Drake,Travis Scott
If You're Reading This It's Too Late,spotify:track:2YaDRtIlQiZ5WDDB2YuEOC,You & The 6,70546940,15,264906,Drake,
If You're Reading This It's Too Late,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,Jungle,279047524,16,320400,Drake,
If You're Reading This It's Too Late,spotify:track:5mZJwWdxAOR4xUvSGZvvMU,6PM In New York,57398462,17,283306,Drake,
= (Tour Edition),spotify:track:2034O98KseYfXW4eETgm9h,Tides,45800518,1,195760,Ed Sheeran,
= (Tour Edition),spotify:track:6SR8tWgGvYoA2VJDgPQSWo,Shivers,972469550,2,207853,Ed Sheeran,
= (Tour Edition),spotify:track:6ih77QgShm0RSp913VkGZn,First Times,71809736,3,185853,Ed Sheeran,
= (Tour Edition),spotify:track:5jRvUR9rwKALlZQ1EzGjBI,Bad Habits,1286098518,4,230746,Ed Sheeran,
= (Tour Edition),spotify:track:0FRBToHz6nkJTk2MqVAnX9,Overpass Graffiti,227411800,5,236906,Ed Sheeran,
= (Tour Edition),spotify:track:49fcoVTl7mQtaGrOu5eWWf,The Joker And The Queen,39663960,6,185586,Ed Sheeran,
= (Tour Edition),spotify:track:1REhY89NpcXlSsA5OR09pV,Leave Your Life,39161558,7,223866,Ed Sheeran,
= (Tour Edition),spotify:track:362gtoLRmu1RfqolIFxXcL,Collide,39875198,8,210213,Ed Sheeran,
= (Tour Edition),spotify:track:0Kyf0mywQUx3aqtYVtiR6U,2step,92763904,9,153626,Ed Sheeran,
= (Tour Edition),spotify:track:781z6KOhWIytOCGXsWoL0H,Stop The Rain,36517676,10,203493,Ed Sheeran,
= (Tour Edition),spotify:track:1ZNI4Ab5Ojwha9OCmtqE6n,Love In Slow Motion,36163531,11,190933,Ed Sheeran,
= (Tour Edition),spotify:track:446RPBrDh8kVcYfDdnNFmp,Visiting Hours,158958844,12,215506,Ed Sheeran,
= (Tour Edition),spotify:track:2XKGiJ6CtXxlWdBpDiTa7y,Sandman,28672954,13,259333,Ed Sheeran,
= (Tour Edition),spotify:track:3hPXXNKlZvD2l4KIgbo65V,Be Right Now,26634914,14,211080,Ed Sheeran,
= (Tour Edition),spotify:track:5hyNzOLHCyYjvrIVIIVIWI,Afterglow,361458360,15,185486,Ed Sheeran,
= (Tour Edition),spotify:track:5DXKvETa1xppOmd4CDxs9S,One Life,25021504,16,231546,Ed Sheeran,
= (Tour Edition),spotify:track:2kvwspbTT9ZyQNAv9OVYjq,Penguins,2349456,17,248866,Ed Sheeran,
= (Tour Edition),spotify:track:4yVsZALRYQ2cBJCViCTTp0,I Will Remember You,3091942,18,214493,Ed Sheeran,
= (Tour Edition),spotify:track:6GqJ3mte0bfx6cIrWlVDW6,Welcome To The World,1580187,19,176813,Ed Sheeran,
= (Tour Edition),spotify:track:2dk3qSc7779ecP8w6rNoT9,The Joker And The Queen (feat. Taylor Swift),102956275,20,185422,Ed Sheeran,Taylor Swift
= (Tour Edition),spotify:track:3vRMNhtsTzM25UbTeuKGrx,2step (feat. Lil Baby),91251310,21,163449,Ed Sheeran,Lil Baby
= (Tour Edition),spotify:track:5L9Ptz7hUfTavjjdRRiNXR,Bad Habits (feat. Bring Me The Horizon),35237952,22,250763,Ed Sheeran,Bring Me The Horizon
= (Tour Edition),spotify:track:1PvSHEmS4wNXTft6I0ugOZ,Peru,185527737,23,187111,Fireboy DML,Ed Sheeran
El Mal Querer,spotify:track:1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,229850007,1,150027,ROSALÍA,
El Mal Querer,spotify:track:6HpgdL4zUpuyXCzvAhgR5a,QUE NO SALGA LA LUNA - Cap.2: Boda,35542824,2,269538,ROSALÍA,
El Mal Querer,spotify:track:5r8mGKhCDIVWb3AG4hm0l0,PIENSO EN TU MIRÁ - Cap.3: Celos,121285179,3,193767,ROSALÍA,
El Mal Querer,spotify:track:0CaiddWO1F3v4nTQGgfk9A,DE AQUÍ NO SALES - Cap.4: Disputa,27864599,4,144541,ROSALÍA,
El Mal Querer,spotify:track:5meAAp6VRNKT4cR3CvKkfU,RENIEGO - Cap.5: Lamento,17203601,5,208196,ROSALÍA,
El Mal Querer,spotify:track:1Yaw3jxKlBUXkfIo2FHG2M,PRESO - Cap.6: Clausura,14099919,6,40690,ROSALÍA,
El Mal Querer,spotify:track:1zZ7vl1amOLI4GE5oUn0YB,BAGDAD - Cap.7: Liturgia,75270687,7,182657,ROSALÍA,
El Mal Querer,spotify:track:2Sfl7odHUmG7qc8SbqUyzE,DI MI NOMBRE - Cap.8: Éxtasis,88786439,8,162376,ROSALÍA,
El Mal Querer,spotify:track:0r6AxesiTSiCyJIIOpVYrv,NANA - Cap.9: Concepción,17603525,9,197207,ROSALÍA,
El Mal Querer,spotify:track:5IIXMynH8cxC8is6MaqdF7,MALDICIÓN - Cap.10: Cordura,18313825,10,175254,ROSALÍA,
El Mal Querer,spotify:track:0RhO0RV0YKyF05kZ4uQOHW,A NINGÚN HOMBRE - Cap.11: Poder,25550622,11,94223,ROSALÍA,
Certified Lover Boy,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,179748624,1,336511,Drake,
Certified Lover Boy,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,99383940,2,178623,Drake,
Certified Lover Boy,spotify:track:37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),303126929,3,221979,Drake,Lil Baby
Certified Lover Boy,spotify:track:61S79KIVA4I9FXbnsylEHT,In The Bible (with Lil Durk & Giveon),121285032,4,296568,Drake,"Lil Durk,Giveon"
Certified Lover Boy,spotify:track:4VCbgIdr8ptegWeJpqLVHH,Love All (with JAY-Z),102858325,5,228461,Drake,JAY-Z
Certified Lover Boy,spotify:track:40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),411923266,6,291175,Drake,Travis Scott
Certified Lover Boy,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),407733210,7,257604,Drake,"Future,Young Thug"
Certified Lover Boy,spotify:track:4s7QLoImIwmPi9L6dq1nVW,TSU,114546244,8,308755,Drake,
Certified Lover Boy,spotify:track:34D6FJysnQioVingDKufuf,N 2 Deep,90298849,9,273577,Drake,Future
Certified Lover Boy,spotify:track:11pEKMLmavDu8fxOB5QjbQ,Pipe Down,81200362,10,205721,Drake,
Certified Lover Boy,spotify:track:1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,106640164,11,133762,Drake,Yebba
Certified Lover Boy,spotify:track:2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,139230822,12,204346,Drake,
Certified Lover Boy,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),434587625,13,242965,Drake,"21 Savage,Project Pat"
Certified Lover Boy,spotify:track:42m3eP1JJhtzffal9B136J,7am On Bridle Path,61429219,14,239635,Drake,
Certified Lover Boy,spotify:track:2Q3jFbyE61mCjS3SkW4toJ,Race My Mind,68966357,15,269883,Drake,
Certified Lover Boy,spotify:track:08XWh5c0BMyD1nKVxxl91z,Fountains (with Tems),86288682,16,192417,Drake,Tems
Certified Lover Boy,spotify:track:5ScbulRnixQ2XAdvrPMFjz,Get Along Better,55802391,17,229303,Drake,Ty Dolla $ign
Certified Lover Boy,spotify:track:50ceCGZ3oD3U5caQV5bP6f,You Only Live Twice (with Lil Wayne & Rick Ross),60584286,18,213103,Drake,"Lil Wayne,Rick Ross"
Certified Lover Boy,spotify:track:7F9cT6hIRhnFCYP6GKS0tf,IMY2 (with Kid Cudi),84317483,19,252378,Drake,Kid Cudi
Certified Lover Boy,spotify:track:3RkNXZvOSMMElmmXztDc94,F*****g Fans,45328420,20,245131,Drake,
Certified Lover Boy,spotify:track:1cCXT1cErAY6tmIqHbodrt,The Remorse,35689020,21,351220,Drake,
Take Care (Deluxe),spotify:track:2Gnsof1hvZzjE1xdLRpjtf,Over My Dead Body,102695736,1,272573,Drake,
Take Care (Deluxe),spotify:track:6Z01gUquJsjJC67uNWm6P0,Shot For Me,170306518,2,224720,Drake,
Take Care (Deluxe),spotify:track:6LxSe8YmdPxy095Ux6znaQ,Headlines,443266122,3,235986,Drake,
Take Care (Deluxe),spotify:track:0V4l4GQhgnWQGtCWpvA7va,Crew Love,262454561,4,208813,Drake,The Weeknd
Take Care (Deluxe),spotify:track:124NFj84ppZ5pAxTuVQYCQ,Take Care,465374715,5,277386,Drake,Rihanna
Take Care (Deluxe),spotify:track:047fCsbO4NdmwCBn8pcUXl,Marvins Room,459386108,6,347226,Drake,
Take Care (Deluxe),spotify:track:1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,53998240,7,150960,Drake,Kendrick Lamar
Take Care (Deluxe),spotify:track:1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings,88400385,8,212613,Drake,
Take Care (Deluxe),spotify:track:7udsBKuqnJ5csWTAkR0vEI,We'll Be Fine,69947792,9,247946,Drake,Birdman
Take Care (Deluxe),spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,212748097,10,219893,Drake,Nicki Minaj
Take Care (Deluxe),spotify:track:1QBwk6GTCxVdC2hoSw9tlM,Lord Knows,66438309,11,307640,Drake,Rick Ross
Take Care (Deluxe),spotify:track:2FbGlEPAjNhWvrVvlentVq,Cameras / Good Ones Go Interlude - Medley,89591612,12,434960,Drake,
Take Care (Deluxe),spotify:track:4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,186320659,13,265120,Drake,
Take Care (Deluxe),spotify:track:74atKkOasLOVzvqB6mYgga,The Real Her,70151605,14,321080,Drake,"Lil Wayne,André 3000"
Take Care (Deluxe),spotify:track:7t1lBIr3WIEtqQEOdZFMUf,Look What You've Done,75729574,15,301960,Drake,
Take Care (Deluxe),spotify:track:0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),237995148,16,206626,Drake,Lil Wayne
Take Care (Deluxe),spotify:track:0jF2AdhsalO1L7KkhK4LE5,Practice,122797884,17,237733,Drake,
Take Care (Deluxe),spotify:track:4xRxYWgAtL6pzRz94GlZlA,The Ride,44720370,18,351000,Drake,
Take Care (Deluxe),spotify:track:4Kz4RdRCceaA9VgTqBhBfa,The Motto,415958072,19,181573,Drake,Lil Wayne
+,spotify:track:1XpYodsD36XN7ygcdF7mJJ,The A Team,815494563,1,258373,Ed Sheeran,
+,spotify:track:4RnCPWlBsY7oUDdyruod7Y,Drunk,224730853,2,200093,Ed Sheeran,
+,spotify:track:5Ukzlujip1Slqka5OY82YS,U.N.I.,90374913,3,228600,Ed Sheeran,
+,spotify:track:0obzwoGjXdORtAwYWZ9s53,Grade 8,61386327,4,179880,Ed Sheeran,
+,spotify:track:0ygAYQQy7bfDN6gH640bbl,Wake Me Up,102771758,5,229613,Ed Sheeran,
+,spotify:track:4z1O25cq9g2kuJemmUxc21,Small Bump,211783412,6,259413,Ed Sheeran,
+,spotify:track:0pJfsPQesJyCnR5XWZyvj9,This,72760160,7,195840,Ed Sheeran,
+,spotify:track:4ucfQOYOe1Jz5KqCfpGobp,The City,47119472,8,234333,Ed Sheeran,
+,spotify:track:5ubHAQtKuFfiG4FXfLP804,Lego House,449243644,9,185093,Ed Sheeran,
+,spotify:track:5KL4iZkCTZyXl7KnHgfVDj,"You Need Me, I Don't Need You",160682863,10,220413,Ed Sheeran,
+,spotify:track:0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,408018446,11,280853,Ed Sheeran,
+,spotify:track:0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,462859290,12,526386,Ed Sheeran,
+,spotify:track:7iBSkXB0pTvZasOLf0Qxk9,Autumn Leaves - Deluxe Edition,76408716,13,200755,Ed Sheeran,
+,spotify:track:4bcgRbGeq4IejesjsiHyTH,Little Bird - Deluxe Edition,77103158,14,224528,Ed Sheeran,
+,spotify:track:4mT5mVFaU7trA3UdbGqfB9,Gold Rush - Deluxe Edition,47443782,15,243162,Ed Sheeran,
+,spotify:track:3YPiRYIUFlcQ0aaLGmeswS,Sunburn - Deluxe Edition,39567746,16,275882,Ed Sheeran,
Live at the Bedford,spotify:track:6JUGrUnAms0o3uGVIhkAyH,The A Team - Live at the Bedford,14451142,1,322933,Ed Sheeran,
Live at the Bedford,spotify:track:0T0wYEzpL46dCaTL1DLCyD,Homeless - Live at the Bedford,11050563,2,225013,Ed Sheeran,
Live at the Bedford,spotify:track:7JE96R5PJCWQ9Cm3JQXYuH,The City - Live at the Bedford,10715469,3,307760,Ed Sheeran,
Live at the Bedford,spotify:track:1YM4HlWW3vvrnWdf9N7Xi2,Fall - Live at the Bedford,11442915,4,151173,Ed Sheeran,
Live at the Bedford,spotify:track:7GtrkWkk5MxDaIlGOr7UU9,Wake Me Up - Live at the Bedford,15144652,5,300680,Ed Sheeran,
Live at the Bedford,spotify:track:5rJDpFuffh8UFEKqvzCAZP,"You Need Me, I Don't Need You - Live at the Bedford",13686062,6,590333,Ed Sheeran,
Care Package,spotify:track:1qyFlfPREPbRcS2BNszdYI,Dreams Money Can Buy,27909356,1,253803,Drake,
